"name","category","evas","longitude","latitude"
"Nagold",6,"08004196",8.72781962,48.5552862
"Nagold Stadtmitte",6,"08004201",8.728502,48.551275
"Nagold-Iselshausen",7,"08004202",8.72596085,48.5315327
"Nagold-Steinberg",7,"08004195",8.73271734,48.5419942
"Naila",6,"08004198",11.7122,50.329636
"Namborn",6,"08004199",7.146277,49.523922
"Namedy",6,"08004200",7.361768,50.457146
"Narsdorf",6,"08010238",12.713023,51.009141
"Nassau (Erzgeb)",7,"08012412",13.485766,50.769601
"Nassau (Lahn)",6,"08004206",7.800691,50.31148
"Nassenbeuren",7,"08004207",10.503797,48.078066
"Nassenheide",6,"08012413",13.239198,52.816919
"Natrup-Hagen",6,"08004208",7.910752,52.209849
"Nauen",3,"08010239",12.885559,52.612696
"Nauendorf (Saalkr)",7,"08012414",11.884262,51.6088327
"Nauheim (b Groß Gerau)",6,"08004210",8.449929,49.942137
"Naumburg (Saale) Hbf",3,"08010240",11.796984,51.163071
"Naunhof",6,"08012416",12.594242,51.277086
"Nebra",6,"08012417",11.570126,51.28344
"Nechlin",7,"08012418",13.90288,53.440927
"Neckarbischofsheim Nord",7,"08077434",8.942274,49.307098
"Neckarburken",6,"08004215",9.16323602,49.3782046
"Neckargemünd",3,"08000265",8.788425,49.393678
"Neckargemünd Altstadt",5,"08004217",8.802954,49.392391
"Neckargerach",5,"08004216",9.074704,49.397906
"Neckarhausen bei Neckarsteinach",6,"08004218",8.879703,49.416954
"Neckarsteinach",4,"08004219",8.841429,49.404909
"Neckarsulm",4,"08004220",9.21978772,49.1889999
"Neckarsulm Mitte",6,"08004232",9.22271669,49.1930772
"Neckarsulm Nord",5,"08004238",9.228679,49.202096
"Neckarzimmern",6,"08004222",9.13701474,49.3168967
"Neef",6,"08004223",7.139418,50.091053
"Neetzendorf",7,"08004227",10.760576,53.163784
"Neetzka",7,"08012421",13.500838,53.533518
"Nehren",6,"08004229",9.06688,48.423954
"Neidenfels",6,"08079146",8.045236,49.386201
"Neidenstein",7,"08007441",8.890152,49.320237
"Neinstedt",7,"08012423",11.084893,51.752368
"Nellmersbach",5,"08004233",9.415401,48.903368
"Nemsdorf-Göhrendorf",7,"08012424",11.6606462,51.3577735
"Nendingen (b Tuttlingen)",7,"08004235",8.85390759,48.0094253
"Nennhausen",6,"08012425",12.50279,52.59991
"Nennig",6,"08004236",6.375851,49.538738
"Nersingen",5,"08004239",10.118003,48.430141
"Nesselwang",6,"08004240",10.504419,47.623944
"Nettelnburg",4,"08004241",10.181408,53.487888
"Nettersheim",6,"08004242",6.62954092,50.4906477
"Netzeband",7,"08012428",12.628103,52.995556
"Netzschkau",6,"08012430",12.244275,50.611404
"Neu Isenburg",4,"08004246",8.665609,50.053052
"Neu Wokern",6,"08012436",12.500916,53.760033
"Neu Wulmstorf",6,"08004247",9.788432,53.473046
"Neu-Edingen/Friedrichsfeld",3,"08000631",8.580125,49.44867
"Neu-Ulm",4,"08006730",10.0057661,48.393493
"Neubiberg",4,"08004252",11.660222,48.075847
"Neubrandenburg",5,"08010241",13.261465,53.561831
"Neubrücke (Nahe)",4,"08004253",7.172701,49.606066
"Neubukow",6,"08012438",11.677763,54.030779
"Neuburg (Donau)",5,"08004254",11.17837,48.727218
"Neuburg (Kammel)",6,"08004256",10.3656405,48.3028543
"Neuburg (Rhein)",7,"08004257",8.238217,48.992129
"Neubäu",6,"08004250",12.436474,49.239861
"Neudenau",6,"08004258",9.27206397,49.2885576
"Neudietendorf",3,"08010242",10.909685,50.913898
"Neue Schenke",6,"08012443",11.63763,50.875388
"Neuenburg (Baden)",6,"08089119",7.562756,47.811483
"Neuendettelsau",7,"08004268",10.782372,49.282675
"Neuenhagen (b Berlin)",6,"08081020",13.700421,52.520758
"Neuenkirchen (Oldb)",6,"08004271",8.059574,52.508434
"Neuenmarkt-Wirsberg",4,"08000267",11.581061,50.093676
"Neuenrade",7,"08004273",7.79439,51.284773
"Neuenstein",6,"08004276",9.58391905,49.2061343
"Neufahrn (Niederbay)",5,"08000688",12.19046,48.729884
"Neufahrn (b Freising)",4,"08004279",11.661261,48.321636
"Neugersdorf",6,"08012454",14.611635,50.986636
"Neugilching",5,"08004249",11.288666,48.098966
"Neuhaus (Pegnitz)",4,"08004284",11.551709,49.626653
"Neuhaus-Igelshieb",7,"08012452",11.146107,50.501051
"Neuhausen (b Cottbus)",6,"08012456",14.41266,51.68703
"Neuhof (Kr Fulda)",5,"08004295",9.62032199,50.4543414
"Neuhof (b Zossen)",6,"08012458",13.479582,52.139674
"Neukieritzsch",4,"08010243",12.412836,51.150774
"Neukirch (Lausitz) Ost",6,"08012460",14.322047,51.09075
"Neukirch (Lausitz) West",6,"08010400",14.2706555,51.0842979
"Neukirchen (b Sulzb)",5,"08000269",11.61954,49.524326
"Neukirchen-Wyhra",7,"08012463",12.533536,51.087846
"Neukloster (Kr Stade)",6,"08004302",9.639721,53.481257
"Neulußheim",4,"08004304",8.530075,49.292199
"Neumark (Sachs)",6,"08010244",12.352828,50.660171
"Neumarkt (Oberpf)",3,"08004305",11.456987,49.273221
"Neumühle (Elster)",6,"08012465",12.1698368,50.7021319
"Neumünster",2,"08000271",9.979816,54.075752
"Neumünster Stadtwald",7,"08007790",9.962863,54.08343
"Neundorf (Anh)",7,"08012467",11.59376,51.824698
"Neunhofen",7,"08012468",11.71444,50.724345
"Neunkirchen (Kr Siegen)",6,"08004313",8.006101,50.784701
"Neunkirchen (Saar) Hbf",3,"08000272",7.176655,49.353291
"Neunkirchen (Saar)-Wellesweiler",5,"08004312",7.226787,49.34956
"Neunkirchen a Sand",5,"08004310",11.32205,49.520405
"Neupetershain",5,"08012469",14.161703,51.606324
"Neuruppin Rheinsberger Tor",6,"08010175",12.810799,52.92957
"Neuruppin West",6,"08010246",12.793888,52.926244
"Neusalza-Spremberg",6,"08012470",14.526247,51.034251
"Neuses (b Kronach)",6,"08004319",11.306843,50.217153
"Neusorg",6,"08004321",11.971987,49.933844
"Neuss Allerheiligen",6,"08004335",6.756793,51.142466
"Neuss Am Kaiser",5,"08004320",6.697529,51.220352
"Neuss Hbf",2,"08000274",6.684527,51.204351
"Neuss Rheinpark-Center",5,"08004316",6.717153,51.206175
"Neuss Süd",6,"08004317",6.69029,51.185784
"Neustadt (Aisch) Bahnhof",4,"08004323",10.588032,49.576876
"Neustadt (Aisch) Mitte",6,"08004336",10.609306,49.574202
"Neustadt (Donau)",6,"08004326",11.763297,48.800185
"Neustadt (Dosse)",5,"08010248",12.450667,52.852677
"Neustadt (Holst)",6,"08004327",10.80849,54.104002
"Neustadt (Kr Marburg)",5,"08004328",9.120643,50.850447
"Neustadt (Orla)",6,"08012472",11.757621,50.73479
"Neustadt (Sachs)",6,"08010249",14.2132455,51.0213848
"Neustadt (Schwarzw)",5,"08004331",8.2105583,47.9105425
"Neustadt (Waldnaab)",7,"08004332",12.168337,49.725918
"Neustadt (Weinstr) Böbig",4,"08004489",8.158313,49.354245
"Neustadt (Weinstr) Hbf",2,"08000275",8.140757,49.349553
"Neustadt (b Coburg)",6,"08004325",11.121391,50.332813
"Neustadt Süd",6,"08004306",8.157061,49.341553
"Neustadt a Rübenberge",4,"08004322",9.455277,52.503325
"Neustadt-Glewe",6,"08012474",11.593779,53.37764
"Neustadt-Hohenacker",5,"08004333",9.324715,48.859312
"Neustrelitz Hbf",4,"08010250",13.074603,53.359255
"Neusäß",5,"08004318",10.83352,48.394392
"Neusörnewitz",6,"08012471",13.552767,51.147553
"Neutrebbin",6,"08012475",14.237036,52.676327
"Neuwied",3,"08000276",7.473132,50.431466
"Neuwiedenthal",4,"08006750",9.877434,53.473059
"Neuwirtshaus (Porscheplatz)",4,"08004338",9.15196002,48.8338466
"Neuzelle",5,"08012479",14.648866,52.098797
"Nidda",5,"08000277",8.99919748,50.4112764
"Nidderau",5,"08000158",8.880233,50.230826
"Nidderau-Eichen",6,"08001701",8.917491,50.255947
"Nidderau-Windecken",6,"08006465",8.87567639,50.2250032
"Niebüll",3,"08004343,08074343",8.834572,54.789605
"Niedaltdorf",7,"08004344",6.594053,49.343539
"Nieder Flörsheim-Dalsheim",6,"08004345",8.204274,49.656901
"Nieder Ohmen",6,"08004348",9.03413326,50.644967
"Nieder Olm",6,"08004349",8.20496,49.905529
"Nieder Wöllstadt",5,"08004353",8.76757264,50.280297
"Niederau",6,"08012482",13.5604173,51.1760943
"Niederbiegen",6,"08004363",9.620958,47.830626
"Niederbobritzsch",6,"08012483",13.440637,50.901389
"Niederbrechen",5,"08004364",8.159856,50.359598
"Niederdollendorf",5,"08004366",7.180977,50.695078
"Niederdorfelden",6,"08004367",8.809034,50.193166
"Niederdresselndorf",7,"08004369",8.136394,50.721212
"Niedererbach",7,"08004373",7.97687,50.425075
"Niederfinow",6,"08012485",13.928948,52.830668
"Niedergörsdorf",6,"08012487",12.978931,51.96793
"Niederhadamar",7,"08004376",8.037069,50.43276
"Niederheimbach",6,"08004379",7.805505,50.036013
"Niederhöchstadt",5,"08004380",8.547237,50.154198
"Niederhövels",6,"08004381",7.788525,50.786291
"Niederjosbach",4,"08004382",8.351017,50.149807
"Niederlahnstein",4,"08000278",7.599503,50.31639
"Niederlehme",7,"08012489",13.652526,52.301976
"Niederlindhart",6,"08004391",12.237846,48.762512
"Niederlinxweiler",5,"08004392",7.160695,49.432201
"Niedermittlau",5,"08004395",9.109264,50.178609
"Niedermohr",6,"08004396",7.471588,49.458429
"Niederndodeleben",6,"08012490",11.502663,52.129976
"Niedernhausen (Taunus)",4,"08004400",8.312879,50.159697
"Niederoderwitz",6,"08012491",14.724414,50.9523
"Niederpöllnitz",6,"08012493",11.95708,50.76636
"Niederraunau",7,"08004401",10.374503,48.221344
"Niederroth",6,"08004404",11.390041,48.320935
"Niedersachswerfen",6,"08012494",10.76389,51.545067
"Niederscheld (Dillkr) Süd",6,"08004405",8.3033,50.717731
"Niederschelden",5,"08004406",7.965509,50.839248
"Niederschelden Nord Hp",6,"08004407",7.970657,50.844187
"Niederschlottwitz",7,"08012497",13.810979,50.889578
"Niederschmalkalden",7,"08012498",10.375907,50.716724
"Niederselters",5,"08004409",8.22998017,50.3325441
"Niederspier",7,"08012500",10.848231,51.290103
"Niederstotzingen",6,"08004413",10.23646,48.532604
"Niedertrebra",6,"08012502",11.579246,51.064343
"Niederwalgern",5,"08004417",8.708379,50.736598
"Niederwalluf",6,"08004418",8.15931201,50.0369005
"Niederwartha",6,"08012503",13.605922,51.094632
"Niederweimar",6,"08004420",8.73381972,50.7567431
"Niederwiesa",5,"08010253",13.022852,50.862616
"Niederwillingen",7,"08012504",11.038709,50.775457
"Niederwinden",6,"08004423",8.02308261,48.1397057
"Niederwürschnitz",7,"08012505",12.754106,50.718224
"Niederzeuzheim",6,"08004424",8.039687,50.468225
"Niefern",5,"08004425",8.76951993,48.9201587
"Niemberg",6,"08012506",12.099869,51.552062
"Nienburg (Saale)",7,"08012507",11.761533,51.837951
"Nienburg (Weser)",3,"08000279",9.217753,52.645566
"Nienhagen (b Halberstadt)",6,"08010254",11.170056,51.951204
"Nierstein",5,"08004432",8.34281,49.872002
"Niesky",6,"08013493",14.831897,51.298736
"Nieukerk",6,"08004433",6.375586,51.458081
"Nievenheim",6,"08004434",6.782117,51.123717
"Nievern",6,"08004435",7.681876,50.337385
"Nikolassee",4,"08089078",13.193643,52.431807
"Nistertal-Bad Marienberg",6,"08001819",7.90058,50.632114
"Nittel",6,"08004438",6.440942,49.654264
"Nohen",7,"08004444",7.242085,49.639648
"Nohfelden",6,"08079083",7.139443,49.585688
"Nohra (Wipper)",6,"08012512",10.698478,51.443037
"Nohra (b Weimar)",7,"08012511",11.267304,50.969222
"Nonnenhorn",6,"08004446",9.612676,47.575118
"Norddeich",6,"08004449",7.160824,53.621579
"Norddeich Mole",4,"08007768",7.158806,53.624315
"Norden",5,"08000800",7.218913,53.588196
"Nordendorf",5,"08004451",10.837306,48.593434
"Nordenham",6,"08004452",8.487392,53.483811
"Nordhastedt",7,"08004456",9.18029755,54.1689695
"Nordhausen",3,"08010256",10.789249,51.49292
"Nordhausen-Salza",7,"08012516",10.77314,51.515111
"Nordheim (Württ)",6,"08004458",9.148811,49.109384
"Nordholz",6,"08004460",8.62137,53.778743
"Nordstemmen",5,"08000282",9.79059398,52.1675227
"Nordwalde",6,"08004461",7.461641,52.077392
"Norf",5,"08004462",6.731645,51.160412
"Norheim",6,"08004463",7.812291,49.808807
"Norsingen",6,"08004464",7.72606552,47.9390612
"Northeim (Han)",3,"08000283",9.986618,51.703139
"Nortorf",6,"08004466",9.85168934,54.1673271
"Nottuln-Appelhülsen",4,"08000595",7.426334,51.892139
"Nufringen",5,"08004490",8.88982505,48.6201317
"Nöbdenitz",6,"08012509",12.280657,50.878906
"Nöldnerplatz",5,"08089026",13.484452,52.503497
"Nördlingen",5,"08000280",10.497863,48.850841
"Nörten-Hardenberg",5,"08004441",9.933096,51.628184
"Nünchritz",6,"08012523",13.39197,51.302649
"Nürnberg Hbf",1,"08000284",11.082989,49.445616
"Nürnberg Nordost",6,"08004469",11.106115,49.473975
"Nürnberg Ost",5,"08004471",11.120885,49.463811
"Nürnberg Rothenburger Straße",5,"08004473",11.055338,49.4454
"Nürnberg-Dutzendteich",5,"08004476",11.117378,49.43707
"Nürnberg-Dürrenhof",5,"08004442",11.09753,49.448039
"Nürnberg-Eibach",5,"08004477",11.0477507,49.409605
"Nürnberg-Erlenstegen",6,"08004478",11.137293,49.472061
"Nürnberg-Frankenstadion",4,"08004493",11.130044,49.430795
"Nürnberg-Gleißhammer",5,"08005304",11.1113539,49.4444576
"Nürnberg-Laufamholz",5,"08004480",11.168477,49.462948
"Nürnberg-Mögeldorf",6,"08004481",11.133866,49.459213
"Nürnberg-Ostring",5,"08004470",11.119935,49.454129
"Nürnberg-Rehhof",6,"08004491",11.154754,49.462625
"Nürnberg-Reichelsdorf",5,"08004483",11.0388565,49.3821144
"Nürnberg-Sandreuth",6,"08004484",11.05465,49.429585
"Nürnberg-Schweinau",6,"08004485",11.045403,49.434377
"Nürnberg-Stein",5,"08004486",11.018171,49.425552
"Nürnberg-Steinbühl",5,"08004487",11.0682,49.442836
"Nürtingen",3,"08004488",9.34280187,48.6280656
"Ober Ramstadt",6,"08004497",8.7437439,49.8320486
"Ober-Widdersheim",6,"08004499",8.93387765,50.4295573
"Oberaichen",5,"08004496",9.127335,48.705193
"Oberammergau",6,"08004503",11.057078,47.599545
"Oberasbach",6,"08004504",10.9632003,49.4162096
"Oberau",6,"08004506",11.139272,47.559273
"Oberaudorf",5,"08004507",12.175262,47.65279
"Oberbettingen-Hillesheim",6,"08004513",6.638337,50.282929
"Oberbillig",6,"08004514",6.511634,49.710162
"Oberbimbach",6,"08004515",9.56423163,50.5770114
"Oberboihingen",6,"08004517",9.36433733,48.6481579
"Oberbrechen",6,"08004518",8.187801,50.354498
"Oberdachstetten",6,"08004521",10.4231179,49.4180788
"Oberelchingen",7,"08004525",10.083024,48.447573
"Obererbach",7,"08004527",7.659393,50.719911
"Oberesslingen",3,"08004528",9.327267,48.729876
"Oberferrieden",6,"08004529",11.333429,49.331477
"Obergries",7,"08004531",11.563533,47.707537
"Obergriesbach",6,"08004532",11.07976,48.421926
"Obergrunstedt",7,"08012524",11.270746,50.955595
"Oberhaid",5,"08004533",10.817637,49.929468
"Oberhausen Hbf",2,"08000286",6.851588,51.474878
"Oberhausen-Holten",5,"08004540",6.810455,51.534574
"Oberhausen-Osterfeld Süd",6,"08004541",6.885134,51.499889
"Oberhausen-Sterkrade",5,"08004542",6.843543,51.512086
"Oberholz",7,"08012526",12.506422,51.257796
"Oberkirch",6,"08004545",8.07689,48.529031
"Oberkirch-Koehlersiedlung",7,"08004546",8.089437,48.524845
"Oberkochen",5,"08004549",10.107654,48.782359
"Oberkotzau",5,"08000287",11.932204,50.266389
"Oberlahnstein",5,"08004550",7.603964,50.299926
"Oberlauscha",7,"08012527",11.156265,50.484953
"Oberlenningen",6,"08004553",9.470774,48.554385
"Oberlichtenau",6,"08012528",12.959276,50.907914
"Oberlindhart",7,"08004554",12.217908,48.755409
"Oberlinxweiler",6,"08004555",7.151116,49.450707
"Obermohr",6,"08004557",7.501412,49.456253
"Oberndorf (Neckar)",5,"08004563",8.575514,48.295669
"Obernhof (Lahn)",6,"08004567",7.85300374,50.3159438
"Oberoderwitz",6,"08010259",14.7084644,50.9664274
"Oberoderwitz Oberdorf",7,"08012530",14.678718,50.973831
"Oberottmarshausen",7,"08004571",10.851834,48.235868
"Oberrohn",6,"08012533",10.214108,50.849861
"Oberrothenbach",7,"08012534",12.475776,50.763883
"Oberröblingen (Helme)",6,"08012532",11.297069,51.441136
"Oberschefflenz",6,"08004577",9.27885,49.416925
"Oberschleißheim",4,"08004580",11.55783,48.257226
"Oberschlottwitz",7,"08012535",13.814493,50.87055
"Obersdorf",7,"08012537",14.167862,52.536966
"Obersinn",6,"08004583",9.617798,50.209019
"Oberspree",6,"08089079",13.538209,52.452466
"Oberstaufen",6,"08004584",10.025285,47.554206
"Oberstdorf",3,"08004585",10.278097,47.411032
"Obertraubling",5,"08004592",12.169996,48.967537
"Obertshausen (Kr Offenbach)",5,"08004593",8.853417,50.072226
"Oberursel (Taunus)",4,"08004596",8.589409,50.199423
"Oberursel-Stierstadt",5,"08087064",8.584694,50.185688
"Oberursel-Weißkirchen/Steinbach",5,"08006304",8.586918,50.173246
"Obervogelgesang (Kr Pirna)",6,"08012540",13.989919,50.949797
"Oberweimar",6,"08012541",11.3548744,50.9659342
"Oberwerrn",6,"08004453",10.153804,50.070342
"Oberwesel",4,"08004601",7.731542,50.10446
"Oberwinden",6,"08004603",8.044583,48.152529
"Oberwinter",5,"08004604",7.20779568,50.6111964
"Oberzell",6,"08004605",9.574475,47.751727
"Oberzent-Hetzbach",6,"08002815",8.992856,49.594899
"Oberzent-Kailbach",6,"08003144",9.077482,49.539338
"Oberzent-Schöllenbach",6,"08005393",9.067626,49.5659356
"Ochenbruck",5,"08004609",11.253831,49.362839
"Ochsenfurt",5,"08000818",10.071776,49.663043
"Ochtmersleben",6,"08012546",11.381105,52.144442
"Ochtrup",5,"08004613",7.184036,52.201616
"Ockenheim",6,"08004614",7.965441,49.950552
"Oderin",6,"08012549",13.726923,52.074916
"Oebisfelde",5,"08010261",10.983852,52.439275
"Oederan",6,"08012550",13.1747907,50.8572216
"Oegeln",7,"08012551",14.2708701,52.1727276
"Oehna",6,"08012552",13.048201,51.93305
"Oelde",4,"08004626",8.142599,51.829112
"Oelsnitz (Erzgeb)",7,"08012553",12.693933,50.734178
"Oelsnitz (Vogtl)",6,"08012554",12.159,50.41323
"Oerlenbach",6,"08004629",10.130921,50.143278
"Oerlinghausen",6,"08004630",8.666016,51.978774
"Oertzenhof",7,"08012555",13.573119,53.518083
"Oestrich-Winkel",5,"08004635",8.0189,50.002659
"Oeventrop",6,"08004642",8.132081,51.39202
"Offenau",6,"08004643",9.165293,49.246414
"Offenbach (Main) Hbf",4,"08000349",8.760743,50.099264
"Offenbach (Main) Ost",3,"08004645",8.78442362,50.1027107
"Offenbach Ledermuseum",4,"08070091",8.750485,50.105989
"Offenbach Marktplatz",4,"08070090",8.763633,50.105855
"Offenbach-Bieber",5,"08004647",8.80858898,50.0904212
"Offenbach-Kaiserlei",4,"08070092",8.73847067,50.1052457
"Offenbach-Waldhof",5,"08004640",8.828938,50.081691
"Offenburg",2,"08000290",7.946723,48.476475
"Offenburg Kreisschulzentrum",6,"08004639",7.955192,48.459784
"Offensen (Kr Northeim)",7,"08004652",9.679817,51.588886
"Offingen",6,"08004654",10.376003,48.481846
"Oftersheim",4,"08004658",8.579013,49.373505
"Ohlsdorf",4,"08004661",10.031968,53.620873
"Ohlstadt",6,"08004662",11.218066,47.634091
"Okarben",5,"08004664",8.75335,50.252664
"Oker",5,"08004665",10.478146,51.904879
"Olching",4,"08004667",11.335602,48.209995
"Oldenburg (Holst)",6,"08004669",10.882838,54.283824
"Oldenburg (Oldb) Hbf",2,"08000291",8.222713,53.144323
"Oldenburg-Wechloy",6,"08004670",8.178156,53.151804
"Oldenbüttel",6,"08004668",8.810466,53.283432
"Oldentrup",7,"08079069",8.590814,52.010279
"Olpe",6,"08004674",7.841447,51.027738
"Olsberg",4,"08004676",8.484206,51.360495
"Olsbrücken",6,"08004677",7.652759,49.538071
"Olympiastadion",3,"08089330",13.242389,52.511166
"Opladen",3,"08000853",7.008775,51.066175
"Oppenau",6,"08004679",8.159761,48.471999
"Oppenheim",5,"08004680",8.358078,49.85756
"Oppenweiler (Württ)",6,"08004681",9.462785,48.981518
"Oppurg",7,"08012563",11.6511378,50.7061069
"Oranienburg",3,"08013487,08089197",13.249613,52.753653
"Oranienburger Straße",4,"08089027",13.393052,52.52521
"Orlamünde",6,"08010264",11.544899,50.775661
"Orschweier",5,"08004683",7.790281,48.274192
"Ortrand",6,"08012565",13.764948,51.373633
"Oschatz",4,"08013461",13.1040555,51.3117403
"Oschersleben (Bode)",6,"08010266",11.22684,52.030726
"Osdorferstraße",5,"08089473",13.314288,52.418841
"Osnabrück Altstadt",4,"08004689",8.045902,52.280935
"Osnabrück Hbf",2,"08000294",8.061781,52.272851
"Ostbevern",6,"08001183",7.809287,52.070117
"Osterburg",6,"08012568",11.760386,52.787668
"Osterburken",4,"08000295",9.422692,49.429657
"Osterhofen (Niederbay)",5,"08004700",13.018705,48.695474
"Osterhofen (Oberbay)",7,"08004701",11.986881,47.687655
"Osterholz-Scharmbeck",4,"08004702",8.797434,53.222776
"Ostermünchen",6,"08004703",12.041588,47.942148
"Osternienburg",6,"08012570",12.03059,51.783518
"Osterode am Harz Leege",7,"08004705",10.273027,51.717059
"Osterode am Harz Mitte",6,"08004704",10.245443,51.726038
"Osterspai",6,"08004706",7.615074,50.245071
"Osterstedt",7,"08004707",9.575455,54.102219
"Osterwald",7,"08004709",9.636544,52.097344
"Osterweddingen",6,"08012572",11.575921,52.049135
"Ostheim (Kr Hanau)",6,"08004713",8.903381,50.2191
"Ostheim (b Butzbach)",5,"08004712",8.67529929,50.4064662
"Osthofen",4,"08004714",8.325988,49.705423
"Ostrau",6,"08012576",13.166405,51.200294
"Ostseebad Binz",3,"08011191",13.600507,54.404819
"Othmarschen",4,"08004719",9.885967,53.559233
"Ottendorf (b Mittweida)",6,"08012593",12.952856,50.935117
